f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,label,clip
131.90862152995624,55.05082561733371,3.7704724547463258,179.8062959835709,176.03582352882455,133.26416980832823,47.93161466014986,0.7386895062023158,179.71352657823533,178.974837072033,113.57256541008908,68.89496110172506,0.40234911356613295,179.73361962462798,179.33127051106183,90.47470371164687,74.77222603940596,0.7228938821564028,179.7950896459969,179.0721957638405,173.8725411768184,6.619217073923014,144.60134510302794,179.91674845820197,35.31540335517403,43.30706092454365,153.23005481360957,39.3428056590282,24.132560865444617,155.68821438070538,38.36619877365416,0.6578509160066488,0.84,1.0,7.343495031082313,154.63638667460881,-0.307983955168248,-0.5895439011691707,0.28155994600092266,2,1047.npy
120.647649269698,55.85508982727391,1.5837324237504247,179.8603654973806,178.27663307363017,48.49622076838626,55.58756839671801,0.216742537071065,174.7106492747272,174.49390673765612,167.60671272629008,17.23514319548489,103.98395695182714,179.87942360178081,75.89546664995368,174.83002784479584,3.886339226254605,165.55451922690642,179.95071867286094,14.396199445954522,171.4543156599556,8.280737159854766,143.74984103963996,179.7547778051472,36.00493676550724,72.17483896312939,166.69272047199502,51.15898871420746,8.130135868727642,66.64032627513745,14.944944463020573,0.43828010668657996,0.45,1.0,6.781585846170879,27.564688574645455,0.2446750412641002,0.06268590249692407,0.18198913876717612,2,1048.npy
118.2569280652171,35.55349460622737,55.99073962405187,179.49247144235628,123.5017318183044,121.76311171737487,45.46144252189962,2.785120095606562,179.52209006954206,176.7369699739355,86.11220574709205,52.83900724984445,1.6409925412473398,178.50637059448127,176.86537805323394,76.75034363992171,62.770865973256626,0.39900546250657876,178.94359098962104,178.54458552711446,161.93296042940068,19.413549284718215,81.84219101559545,179.80507538321214,97.9628843676167,38.47122794076946,168.55444440288875,28.401128840603207,24.767291722833967,95.34516992151728,22.200981637203405,0.644789324751129,0.5,1.0,5.534787896712324,206.02801812215503,-0.5014744483641783,-0.7661646523895059,0.2646902040253276,1,1049.npy
117.06936921159982,59.84464360882921,1.1427487771184301,177.75599634613764,176.6132475690192,90.45304229436964,68.90045873106688,0.7562747166854132,179.67015152612595,178.91387680944052,135.27195135153065,53.30835391442857,0.799283596866728,179.498688491296,178.69940489442928,97.43090046410725,74.20785817584179,0.5504352920713496,179.7780506694845,179.22761537741314,166.59339604020548,16.572217798747797,104.29271489631486,179.91362820199063,75.62091330567577,97.1858521234599,172.6071393215196,60.31132948523909,47.14017996639337,176.40778350880623,60.64167934180752,0.8101595021881534,0.75,1.0,8.874287435246147,638.122111108066,-0.36023957838516213,-0.941935728029431,0.581696149644269,1,1050.npy
95.18330053083174,68.3805126429058,0.9647815224631874,179.7246603692237,178.7598788467605,84.91568096419576,56.669202493030774,1.2461386337384242,179.3113266810104,178.065188047272,161.92249592047077,28.82808542794161,35.43741416654249,179.82030178598885,144.38288761944636,140.08220285013778,45.22825878259295,8.770629129320472,179.79876151774565,171.02813238842518,171.96664682383215,7.07990263205009,146.54904575989212,179.9374461926444,33.38840043275226,46.64578263422882,157.93337411439637,40.47338326073362,24.999101004957407,157.09812376403778,31.771748425288557,0.5618180440082396,0.45,1.0,8.95436383104883,168.24411136615325,-0.023584365018541963,-0.2821478115530888,0.2585634465345469,2,1051.npy
153.09369735322366,26.97334240315119,33.726812119337744,179.6850696708504,145.95825755151265,36.60174041199474,47.21447082689288,0.3264816275156054,174.02170413556166,173.69522250804604,92.60704864110528,64.823504699029,0.17735738856014543,179.85823506690653,179.68087767834638,101.90797099823867,61.66707224170021,6.303888214458349,179.906957952366,173.60306973790767,156.98938399544974,28.54916044124722,77.09450751561371,179.94542459767553,102.85091708206181,119.47171869843554,175.39275158440813,48.856391015217646,11.9214970019573,133.76512718220476,22.78485438717939,0.5847698711811506,0.78,1.0,6.043210588070409,248.7354586019437,0.3700886458266611,0.4423007767888042,0.07221213096214307,2,1052.npy
120.64964275158623,65.13424775592502,0.8422142992683145,179.86467004167795,179.02245574240965,123.22837870936056,48.80600789218692,1.8570961297480217,177.11816565989434,175.26106953014633,80.67054349224055,62.68532561877364,0.19518648515101344,179.87785889174495,179.68267240659392,72.13596620912878,50.9749195046467,2.6327417950879513,177.1417776586611,174.50903586357316,154.4602643674188,32.11971561256043,63.249220637655114,179.78494309418772,116.53572245653261,50.9229414389124,147.60002078622475,44.38946803597354,51.2374901101213,140.82490150521699,41.593658517319156,1.1802320206210137,0.79,1.0,4.690721482943813,70.74674850321578,-0.9371271765896059,-0.7251407021326332,0.21198647445697272,2,1053.npy
162.7422923006231,27.40157911241316,47.57122912454338,179.6889307693715,132.11770164482812,123.4129335958074,52.25287697800898,4.230982917811148,179.92012062596586,175.6891377081547,164.19926667500218,18.82398513746916,106.98548456279703,179.80631327783433,72.82082871503731,167.03027980503563,16.72987605659693,112.26966267534794,179.85322646775006,67.58356379240212,168.34350583763037,10.675657574520338,126.68545108064578,179.73509393292295,53.049642852277174,39.83208202296285,166.7582406422971,45.54528893122015,5.355116381132304,26.822596793229422,6.496500585443572,0.39834451451434527,0.88,1.0,3.668945260053292,14.204320253298162,0.5356813693444092,0.36847427750205164,0.1672070918423576,1,1054.npy
143.30157110981693,35.31475264425009,24.454891754158282,179.72622943346045,155.27133767930218,120.09951033642652,45.49328431413052,8.741822675754666,178.91747483764206,170.1756521618874,129.78482660363838,57.013923564286515,0.26448063973271485,179.93832752571652,179.6738468859838,119.81263637138628,61.43186334311874,1.299336456821169,179.82836922144077,178.5290327646196,167.34511333475098,13.974385002085336,122.78471332884521,179.92355789228117,57.13884456343595,43.51127478622749,157.58572859954316,39.81629162473684,13.74795282352281,142.19255895657568,22.34241137814666,0.545224360332407,0.84,1.0,8.939123760997566,229.77835798695557,0.011022839065273533,-0.5797445952662224,0.5907674343314959,2,1055.npy
151.10836068815206,46.6999720650603,8.157338831449898,179.8689796711468,171.7116408396969,80.14016404839339,72.7461157406009,0.6468003253434768,178.5619209492579,177.91512062391445,166.71432876506063,14.601106758929195,77.41651440894329,179.78377686022355,102.36726245128027,166.6274042477489,17.86715657672609,89.94977501230395,179.9152445246901,89.96546951238616,165.990827902453,12.393852501956202,126.23984447749538,179.95196767182713,53.71212319433175,70.9681966397587,178.55273314324728,64.44465376485307,4.822365453146582,39.02026600499423,7.373477694845719,0.04852959760192177,0.77,1.0,5.051257681294378,103.27910950216227,0.4742316738912189,0.3074293317645102,0.1668023421267087,2,1056.npy
140.28828280173346,45.35062752616401,13.818683562558002,179.8780812523012,166.0593976897432,68.3564154905375,61.586340330372174,0.19386591337225015,179.30322355495528,179.10935764158302,127.88570864727036,57.31343842533037,1.2887134246373055,179.79546238382875,178.50674895919144,127.92799286113046,59.192672738685474,1.035886834065939,179.84420938820588,178.80832255413995,168.69577481889738,12.227687708960268,129.54136985023948,179.86310779696183,50.32173794672235,75.50783801721153,177.6283016669417,68.32628903855205,4.34082678178102,61.14671036835773,7.290385012280108,0.6480525241700957,0.68,1.0,7.7885688776478705,315.7961799881494,-0.07728299850843659,-0.9632205188811158,0.8859375203726793,2,1057.npy
111.19159541747734,63.350657572359594,1.437101112523661,179.8550276732496,178.41792656072593,117.81370715012267,43.457986667535415,0.6632149607354325,178.85240712940984,178.1891921686744,161.05016708067626,15.013852672863104,130.8212228395099,179.78501811733582,48.96379527782594,104.38424548761164,58.12603552095762,0.22462413477775678,179.50350592886784,179.27888179409007,164.40220791031098,10.648435679780603,128.10744335459276,179.78308721818738,51.675643863594615,55.457731486704695,129.82028502548584,42.433268506711094,57.38171161823779,153.99562412735796,50.921777932094464,0.5690535287105473,0.45,1.0,3.0790505579817107,1.9753580588920472,0.2236081208077032,0.3975903274149614,0.17398220660725822,2,1058.npy
137.010091827676,48.47742853190688,8.78567691550522,179.7253405869853,170.9396636714801,109.2552076274961,60.13706848879896,3.965979218390354,179.23781407823657,175.27183485984622,119.70677103573645,63.20629330548592,2.3342945620827638,179.7795794590119,177.44528489692914,115.1776406972831,66.22672267925581,2.785935477336651,179.953543273982,177.16760779664534,170.82079359320346,9.855287837846944,127.35475434781415,179.92378897192037,52.56903462410622,40.94341625698676,135.65345602340813,42.156456384288475,13.504216615083154,126.65964677477542,22.46865828345985,0.7581780578516084,0.75,1.0,8.569369553938289,194.59810630903664,-0.16003303114604475,-0.6525697734905516,0.49253674234450684,2,1059.npy
155.72700037148644,28.550487088161198,68.74337085051764,179.8355571308099,111.09218628029225,120.12998630345372,33.361133751495515,58.89419031996324,179.18815028430419,120.29395996434094,139.87793414507414,47.28635333020177,3.29950387066795,179.9638718605079,176.66436798983995,142.8288855735853,52.0010903606776,13.189266197383068,179.8615884637254,166.67232226634235,150.83228936040814,39.08415271227117,46.838975960263355,179.95719061591436,133.118214655651,51.19102186408548,113.47943337852269,32.18988438125657,33.74494784423194,119.06495545402402,36.0615150096192,0.25231821175678076,0.92,1.0,4.469474800454039,148.42957106798545,0.395952196270739,-0.18768418748654728,0.5836363837572863,2,1060.npy
120.66302756364892,67.9821288708946,1.3644964164441176,179.83031891018769,178.46582249374356,71.28982760758944,68.64118948903496,0.32463809332938315,179.79491656733393,179.47027847400454,173.27939348735873,5.446195417460922,159.70239797318823,179.86971311755454,20.167315144366313,174.7893592915175,4.055110005596416,159.6953820817453,179.92396213618187,20.228580054436577,170.17700730504203,9.974248874958016,133.29154067157768,179.95059796697976,46.65905729540208,50.786262410835434,176.14193461814264,57.3616686036884,4.813026460347221,20.004041279358802,4.184914764940797,0.2506311036301479,0.6,1.0,5.727883619269116,420.1090364589809,0.39448892933152224,0.1022742873786742,0.2922146419528481,2,1061.npy
131.78624951561343,42.34583432864195,10.360774667286012,179.03768009712874,168.67690542984272,92.88482018669518,60.16621190505432,2.1934276191141526,176.166934251975,173.97350663286085,96.6385387701665,62.28333247746553,1.6973621619461667,179.76676915478234,178.06940699283618,87.62222081529097,63.19060083703657,0.2741483475486299,179.70590346969303,179.4317551221444,170.11437656242512,12.11263290737754,127.47714467596604,179.93999698066347,52.46285230469742,55.188471300656595,176.1104629138196,48.48518495295071,13.539426919001919,61.51248434509783,16.202905930426724,0.7860942737802451,0.62,1.0,6.051720881477339,57.71160250555226,-0.661262627214598,-0.7531292210892825,0.09186659387468443,1,1062.npy
144.04346837604808,42.8854147894983,4.44247463648545,179.56545893726894,175.1229843007835,155.52418598943245,29.800042727772865,64.06631727632944,179.7517779450244,115.68546066869496,96.01824796995335,70.97090860515941,0.3439852299255083,179.576319770608,179.23233454068247,79.57144973218259,70.05489726804247,0.4118849755171587,179.33867286509246,178.9267878895753,170.2861121963532,10.696851388186738,135.29070539806224,179.91257526380355,44.6218698657413,22.07664506291888,164.91369248561884,31.660416761360743,18.299056214876142,171.11102944750675,33.24655981151049,0.9082714365093477,0.88,1.0,7.971080044249034,226.54597042416842,-0.46385000680928035,-0.6138504314257001,0.15000042461641971,1,1063.npy
100.25996466356257,53.192709000788355,2.3280234451836486,177.2674284531931,174.93940500800946,124.05797127533243,49.53966855031171,52.48341560471691,178.93941177242021,126.4559961677033,39.8748511622119,31.95786557629348,0.19786936350414766,120.77745231412676,120.57958295062261,79.95303800995052,59.68938878109739,0.7941039773122389,178.12732570160733,177.3332217242951,163.2315673486256,9.867516228061353,137.5284459147858,179.87961083785987,42.351164923074066,55.351168123224454,145.74941679019327,45.31423764349821,60.699998051716705,151.41666202808904,48.3404806385714,1.0058063489363849,0.68,1.0,9.025678397458625,315.1039072882306,0.05851122214161873,-0.4336360637026156,0.49214728584423434,1,1064.npy
148.97810799959817,38.229929132542196,48.98471198377713,179.8727169294733,130.8880049456962,133.0215525371158,50.24810748763039,3.9150960608688727,179.31797710472227,175.4028810438534,110.56647493766977,59.854820845626804,2.8402455321563296,179.5344620564337,176.69421652427738,98.73405805358303,65.29153075447307,1.8795029616129126,179.4759045751588,177.5964016135459,168.77852856591028,8.30511018538789,146.2227364622545,179.927843615171,33.705107152916526,34.74133683869422,169.32539403838086,44.51349983585878,13.325632143464599,106.84460039636325,22.211820137503413,0.9730045682643951,0.79,1.0,6.0903464036856745,163.77335190906723,0.0794870434937096,-0.36599290362765846,0.44547994712136807,2,1065.npy
129.91945910268925,55.59585720329956,0.880324429265391,179.79239976077733,178.91207533151194,90.01154376796435,53.93999755576464,0.6164706528876083,177.66775222607973,177.0512815731921,136.23440667271637,53.96752763950872,2.237057865079176,179.91178366301156,177.67472579793238,142.97553036180463,45.98250053854346,4.854160017751177,179.95246944748274,175.09830942973156,167.9183199960064,12.924590156033071,125.73354233924967,179.900038740217,54.16649640096735,41.28780961185518,161.97871250546012,41.80495171278936,10.165857847190887,59.48863300811804,13.244187497427609,0.8101963090988167,0.59,1.0,7.979533249094991,109.37087158514775,-0.10936412922842244,-0.3608621353880679,0.25149800615964546,2,1066.npy
126.51599304664833,65.43949507050061,0.5185965431577519,179.84802716654195,179.3294306233842,58.179460849914314,51.5927475678582,0.16389546095637655,176.57135411856657,176.4074586576102,137.16276923496878,64.5644877000399,1.9905468546125387,179.91886207631873,177.92831522170619,165.4889867501254,22.889736608986254,53.17359617374628,179.91456272694944,126.74096655320315,174.09179387859282,3.9311418680167614,163.84555364973193,179.8038816275537,15.958327977821767,68.46761622270176,174.77621823393144,50.31997416377411,28.863167683226116,150.8936665414487,47.92352469386793,0.5195303867832949,0.71,1.0,6.350197569410652,260.3396142498165,-0.3245234229326713,-0.08471471544436437,0.2398087074883069,2,1067.npy
116.62896008094782,67.46121265972103,0.6154906297050348,179.86186980319079,179.24637917348576,57.909444206330974,62.80606929890554,0.72699522385104,179.29022708412825,178.5632318602772,172.15991614704993,7.13148794745142,141.56493048418122,178.60521714525726,37.04028666107604,175.04608784496313,5.2140633324580925,161.20622115711032,179.9011826395034,18.69496148239307,171.2594253440731,10.548515555354179,128.02832948672182,179.93013837327598,51.901808886554164,59.595822453479194,178.2084468997483,57.83651603510779,3.4703631589443886,19.641290672929102,3.365095698069101,0.2617791014026751,0.52,1.0,6.698198856646019,156.6624624593022,0.28167506783758617,0.31507724544892457,0.0334021776113384,2,1068.npy
122.56105929554484,55.157975295925034,5.849610836456231,179.58842288169956,173.73881204524332,117.9139323885488,44.563688541993685,3.9812818583378324,178.82901574000422,174.8477338816664,134.39635209842018,54.15624047585724,1.0156704039707576,179.10319660644925,178.0875262024785,107.33080113388823,67.89552931420714,1.0066374239732363,179.69367318185934,178.6870357578861,153.34104478428384,35.2886462806103,14.118807550597422,179.80486037798053,165.68605282738312,49.956875008428426,171.0197318012287,46.03836961667981,32.163008720360104,147.0066870364711,46.54718391734606,0.9964428820440269,0.68,0.99,8.673972630980272,423.4439065368746,0.14332993912039613,-0.09861746419305042,0.24194740331344655,1,1069.npy
108.25536469936053,70.18594441896927,5.889820317363171,179.72029774471494,173.83047742735178,96.23334654931601,64.80039708447951,5.775266291168984,178.6617844142725,172.8865181231035,110.65046469413865,76.99531161291443,0.4917208364885645,179.82909671399426,179.3373758775057,116.46976975131734,65.28109621708404,0.1820360862849733,179.8002133192117,179.61817723292674,124.97054363803538,74.22288371073797,0.21771469686380235,179.81739593846834,179.59968124160454,58.867252923569474,147.71188974811102,52.59115501300648,27.1079039578733,129.62941497332557,37.375864791650855,0.6273677728238329,0.54,0.73,7.560046412779492,721.9060737982854,0.47535458951596726,-0.3537665498858858,0.8291211394018531,1,1070.npy
98.73944534413157,63.834894032646154,1.7099334051685073,176.09764793348734,174.38771452831884,92.48749580195981,58.66978210999133,3.216594840666916,179.84203168915997,176.62543684849305,168.10579963695923,16.41950139582331,47.13957408572148,179.90314278017712,132.76356869445564,149.9723655958922,40.06896593144837,18.15823208356841,178.2366362046069,160.0784041210385,167.6619692431772,13.281301101162894,128.55299026683832,179.83974336310985,51.286753096271525,37.68020403447243,136.1210451482097,36.06242665290514,19.14568569756919,136.19012145982978,32.467183025352185,0.6256415877931227,0.43,1.0,7.466239711696114,183.34096568522799,0.190605906447709,-0.16465746957008848,0.35526337601779745,1,1071.npy
119.23074438872119,53.83045374531417,3.7214757657622903,176.0901611984492,172.36868543268693,75.53152463607486,63.61399373350568,0.4328207105458401,179.33073014847568,178.89790943792985,171.72560743390895,5.614229180041661,154.14533706007907,179.87142090112755,25.726083841048478,170.0894352019438,8.578185213144572,147.87077459661086,179.74069160084034,31.869917004229478,173.16959133056275,5.9550473394391235,155.55349288708496,179.87528143119363,24.32178854410867,44.6367703168934,169.30275739602172,45.27847360435616,3.2860063192320683,16.534321833994994,3.9993088840735744,0.15387658677311428,0.52,1.0,5.355666392400359,43.18190191453307,0.11623937069380871,0.05007157647995363,0.06616779421385507,1,1072.npy
98.07808099252115,66.51543749503826,0.39326817968893213,178.9077559240444,178.51448774435548,114.35739590968801,54.873817160166226,2.705255394016132,179.48536270197556,176.78010730795944,160.3988381620314,15.827706473057859,117.27621228498602,179.7336727353056,62.45746045031957,138.13360353000186,53.14714142999821,0.9929358829464752,179.85670699204366,178.86377110909717,168.5503269544027,9.681149555512674,135.64367978012245,179.51525033089632,43.87157055077387,48.39992415652017,165.36979359316703,49.381712518000114,35.789675669129345,176.77167586893722,46.181546677137845,0.402452278547349,0.64,1.0,4.963237366615865,26.724347735382164,0.06211629427439009,-0.2339222199647493,0.2960385142391394,1,1073.npy
118.47742931929639,55.48288728707959,0.9370995618195507,179.347818651523,178.41071908970346,87.4644419917289,65.17158181431076,1.2243971952205581,169.96701868065182,168.74262148543127,169.58907773111395,9.661996958667592,138.80777189639926,179.92428926373847,41.11651736733921,160.77809133750142,16.595203014684166,112.12327844444734,179.84453882699896,67.72126038255162,164.85940580091673,15.539867667408524,103.26709492593207,179.86969382169403,76.60259889576196,32.679964828163094,152.45484066062892,41.13326721805486,8.857947017513794,39.986190383710536,9.273425157953715,0.1277476158994115,0.53,1.0,6.0299971344374645,58.99743456536031,0.36872799944726026,0.3450385605884782,0.023689438858782053,1,1074.npy
77.68060114101417,68.03284410831888,0.42837396316970316,179.74019928081088,179.3118253176412,108.0071786325686,61.42246308804693,6.933255180617661,179.69636079019065,172.763105609573,163.11818713297342,27.6247834828565,53.14206691819646,179.82646273306753,126.68439581487107,108.69659678779432,74.66318667897163,0.19463024844514537,179.9481538826119,179.75352363416675,172.98412285435245,5.396660214900864,162.81219606845355,179.92900251742918,17.116806448975638,74.98929106990407,174.07900596752847,62.058712584578856,55.17507030349036,178.5260644190569,63.86531045295352,0.6293571799763743,0.6,1.0,7.217487183907792,20.63035504291097,0.02755060771268169,-0.6142844893024265,0.6418350970151082,2,1075.npy
148.63225277842787,32.487565285395725,16.404848801696232,179.65477740348436,163.24992860178813,122.55164585367956,59.97833283742325,2.191470824476195,179.3164587416136,177.1249879171374,101.05492489165525,69.67842745603575,0.32709875711522046,179.874742089843,179.5476433327278,109.96811511675013,60.18844901221954,1.2956725860050788,179.6047982166336,178.30912563062853,165.19591164218176,19.72926356720593,100.07796153281522,179.7973405343707,79.71937900155548,41.94782773431611,166.90392543744926,50.08292335576551,16.75817282612638,131.6697121447492,18.608385329945307,0.5220313935227795,0.83,1.0,6.430894268070408,134.10991481379511,0.46286797291826287,0.6617141535364401,0.19884618061817727,1,1076.npy
121.55314049407454,57.12606631660671,0.5575894972603106,179.71992075275827,179.16233125549795,105.92089555741262,53.36282228813429,1.2822083569420155,178.84103970674644,177.55883134980442,167.2629510658374,13.643907658497405,117.68106838820513,179.85978152340698,62.178713135201846,158.29719796927793,37.58113083085402,1.7788275618333407,179.65252194490887,177.87369438307553,164.85460539101965,14.707575643918377,109.3712480721355,179.55340038294275,70.18215231080725,36.460709876179585,163.71521583529827,33.05691523264448,18.467262661387576,157.76235676103732,33.17284823144143,0.20550806477424405,0.56,1.0,5.05783618827511,123.82822757470457,0.03689005791582214,-0.14847169159299012,0.18536174950881226,1,1077.npy
110.03933795464246,64.52039441052447,5.1500044007924375,179.574206806196,174.42420240540358,131.48400546011501,52.13409588231871,2.821122811314239,179.32312504255665,176.50200223124241,133.9948653940503,60.4059770292149,1.0078520737161323,179.90707455364262,178.8992224799265,100.98168025046807,67.47397090315515,0.18787061343974482,179.87176551583534,179.6838949023956,169.60588269196379,9.942835036693223,132.82511708576004,179.85997854568933,47.03486145992929,60.8489467455216,166.5482642535735,58.98792348151025,53.1947483844843,162.22674261792363,54.40539521013392,0.8847027419483938,0.76,1.0,8.276516240276742,557.9676209001186,-0.2905928962190343,-0.4155175763682515,0.1249246801492172,2,1078.npy
89.04729817174614,66.38918575540914,0.3397838360183303,179.7299221117228,179.39013827570446,114.56906683053629,61.63983964802736,2.9323179078163717,179.15652316559047,176.2242052577741,163.4697139045613,21.785803831400422,85.33098729554544,179.93406838016585,94.60308108462041,114.51460735672873,72.13131068518773,0.1913521280247289,179.91506693601775,179.72371480799302,172.92216792867347,7.113149185549735,140.61575837362287,179.83323084137533,39.21747246775246,75.66363225685981,168.29386144499034,55.55276788331295,50.41278309281168,173.7348771994352,58.89997428028206,0.6905608528778793,0.72,1.0,6.972090571042781,305.66366017370166,0.24934847437277524,-0.6079957184514416,0.8573441928242169,2,1079.npy
